31	33
41	41
50	50
18	20
29	29
41	41
117	117
50	50
78	80
92	94
103	104
111	113
15	15
15	15
121	122
47	47
135	143
303	303
