42	42
54	54
93	93
132	133
126	127
71	72
84	85
99	102
99	102
0	5
15	15
30	32
37	54
26	28
53	55
56	56
118	120
3	4
7	8
35	36
35	36
90	91
110	110
121	122
143	144
147	147
168	168
6	6
58	59
96	98
182	184
24	25
7	12
21	22
26	26
45	47
10	11
16	17
13	13
69	73
30	31
66	66
3	5
25	30
57	58
59	60
70	71
67	67
87	87
94	106
109	113
123	125
12	13
37	40
53	53
69	71
100	104
0	0
49	50
2	2
9	9
14	17
46	50
88	88
103	103
88	88
65	69
84	84
113	114
120	123
219	219
227	227
2	3
32	33
45	46
76	77
113	114
132	135
149	149
31	34
41	44
35	35
59	61
86	98
70	70
55	55
10	11
15	16
24	24
43	43
48	53
56	62
123	125
127	137
0	0
37	37
26	27
43	43
46	46
86	88
21	31
35	36
40	47
47	48
85	86
81	81
100	101
0	0
32	33
43	44
84	85
2	2
19	20
30	31
32	32
38	39
45	48
60	60
27	27
35	37
32	33
71	71
46	47
78	80
90	90
101	101
2	5
10	10
22	22
71	71
29	29
4	5
46	46
54	55
12	12
0	1
11	11
6	6
2	3
33	34
45	48
63	64
82	83
29	30
53	53
31	32
44	44
23	23
26	26
32	32
38	42
16	17
67	68
0	1
18	20
27	29
31	33
42	53
71	73
69	70
56	56
114	117
109	109
0	0
9	10
14	15
9	10
79	86
98	101
149	156
7	9
1	3
20	21
43	45
54	55
35	35
5	5
99	102
118	124
48	48
52	57
2	4
18	29
12	14
36	38
0	1
12	13
28	29
52	53
58	60
71	72
81	81
121	123
149	149
39	41
0	2
18	19
35	37
77	77
89	89
133	133
139	145
192	193
216	218
59	60
86	87
107	107
160	162
132	134
138	140
49	54
7	8
2	2
12	12
53	54
14	15
53	55
14	15
20	22
8	8
77	77
12	12
69	69
35	41
12	15
72	73
110	117
144	144
130	132
169	172
179	180
23	23
33	33
93	95
83	87
17	19
11	13
68	68
12	13
18	19
0	2
57	58
99	101
17	17
36	36
8	9
13	14
34	35
28	29
2	4
35	36
24	25
21	22
46	52
6	6
46	46
52	53
34	35
6	8
0	2
0	2
66	68
76	77
79	86
