16	18
209	210
236	240
4	4
52	52
11	13
19	19
10	12
38	39
10	10
27	30
41	41
54	54
48	48
69	69
124	127
134	134
6	6
13	13
24	24
78	79
30	31
34	37
40	41
0	0
14	16
46	46
46	46
65	67
85	89
96	97
104	106
114	115
16	17
20	20
35	36
42	42
49	51
62	62
73	74
90	99
109	109
124	126
145	148
132	133
2	4
8	8
15	19
25	43
68	70
104	105
114	118
124	128
6	8
14	14
43	44
64	76
87	88
163	165
10	15
20	20
10	15
34	34
62	62
43	43
73	74
96	96
13	13
7	7
28	28
17	21
30	30
47	47
65	65
84	84
102	102
101	102
115	116
125	128
142	143
169	171
180	181
10	10
4	6
28	28
27	27
15	16
37	38
60	61
99	99
101	103
129	129
148	148
173	174
194	194
0	1
17	18
33	33
42	42
69	69
78	97
137	137
146	146
142	142
184	184
1	2
24	26
88	91
88	88
103	103
118	118
15	20
76	77
89	89
128	129
160	162
0	0
34	35
39	40
65	67
93	100
1	1
38	46
49	49
59	59
75	75
100	101
114	114
135	136
164	165
168	169
4	7
0	2
28	33
41	42
38	39
53	53
47	51
60	61
46	46
69	69
9	12
11	12
20	23
20	23
31	32
36	36
52	53
78	80
92	93
83	83
102	103
116	117
140	141
2	8
8	8
29	29
17	18
39	39
1	4
16	18
26	28
63	63
69	69
94	96
64	65
155	155
152	152
0	0
0	2
21	25
18	18
54	54
47	47
37	39
69	70
77	78
4	6
22	22
58	63
29	30
34	34
15	15
45	46
36	36
98	104
89	89
111	112
4	4
17	18
48	48
45	45
53	53
91	91
88	88
110	113
140	144
97	97
6	8
14	15
0	3
28	30
20	23
34	34
32	32
43	43
69	71
100	104
122	123
107	108
136	137
9	11
14	20
31	36
51	51
56	56
61	61
70	70
77	78
106	107
115	116
4	6
14	15
11	13
25	26
45	45
57	57
50	50
81	81
123	123
126	129
147	147
163	164
171	172
5	5
12	13
2	3
23	23
45	46
47	48
51	52
54	56
91	91
130	132
9	9
30	32
3	5
38	40
19	21
50	52
54	56
65	66
71	72
85	89
92	94
113	113
106	107
102	102
119	119
138	139
152	154
9	10
7	7
17	19
28	28
31	32
35	40
28	28
54	54
75	78
86	86
80	80
95	97
10	12
1	1
5	6
37	40
32	32
81	82
65	69
72	74
90	93
100	101
108	108
9	9
16	16
22	22
19	20
11	13
28	29
44	44
57	68
77	77
88	88
103	105
107	107
121	122
109	110
112	112
128	129
133	135
8	8
8	8
1	4
19	19
25	25
34	37
21	23
53	54
65	66
76	80
88	89
92	92
97	99
0	4
19	19
0	3
5	5
11	12
21	24
82	83
72	72
111	111
121	121
1	2
36	37
43	44
72	72
68	70
82	82
124	125
105	106
108	109
0	0
26	29
40	43
171	171
3	4
24	24
30	33
14	15
48	48
87	88
5	5
33	34
54	57
88	91
128	128
73	73
6	9
6	9
206	208
218	218
10	13
57	63
165	165
92	92
218	236
9	9
26	26
128	129
139	143
59	59
75	75
106	106
148	149
140	142
78	78
102	103
105	105
105	105
0	5
17	18
36	38
47	64
31	33
65	67
70	70
135	137
6	7
10	11
109	109
109	109
96	99
124	124
137	138
160	160
166	166
191	191
10	10
61	62
140	143
262	267
32	33
9	14
32	33
42	42
72	74
1	2
33	34
20	20
100	104
55	56
99	99
10	14
35	41
74	75
71	73
1	2
85	85
112	112
121	133
139	143
156	160
26	28
117	119
80	80
87	89
142	147
40	40
73	74
2	3
9	9
33	36
76	80
17	17
143	143
114	114
91	97
131	131
147	148
173	176
308	309
321	321
1	2
32	34
52	52
122	123
126	127
146	148
163	163
36	40
47	50
80	81
49	49
97	114
74	74
71	71
7	8
17	18
27	27
53	54
56	61
68	75
140	142
162	178
10	10
47	47
43	43
62	62
67	67
109	112
33	40
46	47
54	62
51	51
113	114
108	108
128	128
1	1
53	53
85	86
132	134
6	6
28	28
70	70
18	19
42	43
58	61
70	70
39	39
49	51
45	47
57	57
60	61
90	95
125	125
127	127
8	8
10	10
49	49
109	109
28	28
0	1
62	62
70	70
20	20
10	11
17	17
7	7
16	17
80	80
51	54
62	63
96	96
36	37
87	87
52	55
70	70
37	37
56	56
74	81
45	50
37	37
71	71
0	1
22	24
32	34
36	38
50	60
41	43
46	47
60	60
71	72
81	81
26	26
12	13
122	122
12	13
122	122
97	99
184	190
19	23
0	2
32	33
69	69
89	90
49	51
12	12
133	135
150	157
82	82
52	57
8	10
20	31
14	16
57	59
0	1
81	81
51	52
87	87
171	171
98	99
113	113
37	42
187	187
64	66
1	3
26	28
128	129
106	106
26	26
161	163
212	218
279	280
355	358
80	81
116	117
149	149
200	205
177	181
191	192
74	77
9	10
4	5
18	18
85	87
14	15
80	81
24	25
27	32
53	54
134	134
30	30
85	85
63	66
22	24
83	84
146	156
176	176
159	161
231	234
203	204
39	39
51	51
119	121
110	114
29	31
20	24
92	92
7	10
26	27
4	6
81	82
140	142
24	24
58	59
14	17
25	26
59	61
54	55
20	22
51	52
44	45
38	39
74	81
15	16
71	71
62	63
28	29
6	8
0	2
0	2
83	89
96	96
110	120
